port,hits
10449.0,18
33854.0,5
2554.0,12
10029.0,45
10314.0,16
10195.0,17
49304.0,11
6649.0,10
32202.0,2
37020.0,8
10392.0,16
10331.0,21
10131.0,16
10325.0,16
10028.0,22
10275.0,16
10395.0,14
10458.0,70
50670.0,6
49732.0,2
40873.0,2
10469.0,16
5561.0,25
35544.0,6
10167.0,16
29798.0,7
55692.0,5
49038.0,3
10239.0,14
60608.0,7
10384.0,27
10223.0,16
41642.0,10
48392.0,9
5824.0,22
10433.0,23
10265.0,17
10269.0,16
3748.0,16
51102.0,6
10146.0,18
3768.0,29
10457.0,15
27020.0,4
10156.0,16
57572.0,9
57548.0,9
45280.0,16
1127.0,2
23184.0,12
8767.0,14
15034.0,1
3146.0,6
10485.0,16
37770.0,2
37758.0,6
37698.0,4
37784.0,5
10009.0,41
51890.0,7
10027.0,32
10186.0,18
10143.0,14
10463.0,13
10119.0,14
58656.0,4
58670.0,10
10431.0,28
25336.0,4
21446.0,7
41450.0,6
10194.0,16
10291.0,20
10203.0,19
21144.0,2
43270.0,6
54476.0,2
10271.0,19
47108.0,12
10499.0,17
44323.0,2
6586.0,19
10185.0,16
61052.0,2
10190.0,18
5237.0,60
10230.0,16
37227.0,2
22025.0,3
3066.0,9
10132.0,16
58016.0,8
10135.0,17
10057.0,18
36526.0,7
36514.0,4
10270.0,17
22218.0,1
10070.0,35
22610.0,1
57196.0,2
57208.0,2
22407.0,3
43696.0,5
9309.0,37
50016.0,29
42446.0,1
21848.0,1
10432.0,18
22328.0,2
50448.0,4
10263.0,16
58526.0,7
10315.0,16
22595.0,1
7998.0,33
13057.0,2
37808.0,4
10231.0,14
10360.0,14
21924.0,9
37258.0,5
3892.0,18
3812.0,16
22182.0,1
49186.0,10
62952.0,2
22511.0,1
13058.0,2
3802.0,18
22537.0,1
2677.0,6
10038.0,29
40845.0,2
10133.0,16
8164.0,35
35636.0,4
22539.0,3
10125.0,16
9027.0,31
689.0,10
21972.0,1
14534.0,2
10361.0,18
13054.0,2
10293.0,16
10128.0,16
10043.0,24
22501.0,1
25285.0,3
42054.0,7
10387.0,16
36018.0,7
10342.0,25
22777.0,1
59770.0,6
33560.0,2
34004.0,2
10046.0,69
36298.0,6
37950.0,1
10313.0,14
10098.0,18
10228.0,23
21977.0,2
27133.0,1
10375.0,16
22474.0,1
12381.0,32
22161.0,1
10295.0,17
40267.0,2
21843.0,1
57781.0,11
21774.0,1
35634.0,3
10347.0,14
22315.0,3
13552.0,2
10117.0,24
9209.0,47
22725.0,2
10437.0,16
62980.0,1
10385.0,68
21920.0,1
10183.0,19
22714.0,1
22601.0,1
21817.0,1
1100.0,10
10491.0,16
10344.0,16
10158.0,16
10272.0,16
10226.0,18
10297.0,16
22569.0,1
50108.0,3
50114.0,6
50130.0,6
10148.0,15
56150.0,4
9445.0,31
10153.0,18
62455.0,2
13055.0,2
18354.0,8
8158.0,26
10220.0,25
6456.0,15
8151.0,38
10161.0,15
50544.0,3
50528.0,4
10192.0,15
50516.0,5
10403.0,18
10144.0,19
32756.0,2
10139.0,19
10206.0,17
42124.0,4
10279.0,14
10456.0,19
10039.0,24
8591.0,16
40762.0,9
40778.0,9
55306.0,6
37762.0,7
10176.0,12
33408.0,7
3787.0,18
10245.0,16
10354.0,17
4181.0,17
10107.0,18
10436.0,19
10217.0,19
10157.0,16
10353.0,16
27338.0,3
10227.0,16
38962.0,4
43110.0,7
42434.0,6
28404.0,6
48152.0,7
14518.0,2
10145.0,16
43458.0,4
43454.0,10
42314.0,2
60164.0,10
10266.0,17
44485.0,1
41649.0,2
14334.0,10
47014.0,7
47016.0,4
10461.0,15
10077.0,20
13056.0,2
32928.0,3
38541.0,2
8905.0,12
10278.0,14
48298.0,1
48314.0,6
20025.0,10
10189.0,14
10056.0,19
38722.0,7
10165.0,17
9779.0,25
49136.0,2
49124.0,10
49163.0,2
1599.0,6
37989.0,2
18802.0,6
34762.0,2
10281.0,16
24885.0,1
10345.0,17
45848.0,9
37901.0,1
45858.0,2
10371.0,16
10198.0,19
10182.0,16
39288.0,5
49165.0,2
38811.0,2
10262.0,18
45090.0,8
38293.0,3
35046.0,5
10114.0,20
10298.0,17
10208.0,19
10071.0,27
6219.0,18
49390.0,16
10120.0,12
49838.0,7
49852.0,7
45096.0,10
43094.0,5
43082.0,5
44300.0,21
37359.0,2
47262.0,7
13053.0,2
7498.0,25
47212.0,2
50168.0,8
50170.0,5
10030.0,37
42710.0,5
10423.0,17
10311.0,20
10168.0,16
47350.0,5
39780.0,6
3757.0,18
25499.0,3
10492.0,16
57314.0,5
13049.0,2
10178.0,13
10097.0,24
38351.0,2
59798.0,8
59812.0,7
13050.0,2
20168.0,2
6462.0,22
15673.0,4
10500.0,14
15817.0,2
57202.0,6
44541.0,9
48856.0,5
10187.0,17
6174.0,21
25858.0,53
10424.0,17
61578.0,2
25912.0,2
38543.0,3
31068.0,5
31076.0,5
60194.0,7
60214.0,7
39273.0,2
10442.0,18
38911.0,3
10218.0,20
44682.0,6
10478.0,14
14416.0,4
38069.0,2
59380.0,3
1291.0,90
3590.0,22
10277.0,16
10212.0,17
38373.0,4
10287.0,16
41111.0,2
54616.0,8
38935.0,3
57626.0,5
57612.0,6
10412.0,18
54692.0,4
38709.0,3
59378.0,4
39256.0,5
54961.0,1
41158.0,5
9829.0,22
38501.0,3
2232.0,27
52126.0,5
52118.0,6
10129.0,16
9849.0,22
1666.0,8
59166.0,5
4472.0,19
48724.0,6
38759.0,3
10214.0,16
43884.0,11
26256.0,4
10322.0,20
40529.0,3
26731.0,8
9866.0,21
10019.0,37
55854.0,6
45448.0,5
46640.0,3
59090.0,4
59084.0,4
10130.0,18
10221.0,19
31117.0,3
19222.0,20
49478.0,1
10211.0,16
40879.0,6
50930.0,6
51664.0,6
10402.0,16
43245.0,14
13051.0,2
10233.0,17
49840.0,4
10254.0,23
10150.0,16
38048.0,7
29292.0,3
9765.0,35
41825.0,3
10040.0,25
10155.0,15
20556.0,2
10069.0,19
49446.0,3
60696.0,3
10105.0,18
10246.0,17
3779.0,18
40696.0,9
7172.0,34
60196.0,6
43238.0,9
43902.0,2
10171.0,14
43908.0,5
13052.0,2
38837.0,4
57508.0,10
16039.0,6
23326.0,10
38845.0,2
48866.0,4
51266.0,4
51268.0,2
51274.0,6
10326.0,16
9532.0,28
45794.0,11
38071.0,5
41977.0,2
54996.0,4
10159.0,17
3134.0,16
10062.0,16
10042.0,18
7657.0,63
10364.0,19
10140.0,11
38884.0,8
36902.0,8
10173.0,17
41839.0,6
60826.0,6
10411.0,19
24953.0,1
10488.0,63
1730.0,9
1718.0,11
58770.0,3
9924.0,23
13394.0,5
8417.0,19
10460.0,17
9935.0,34
9931.0,25
9938.0,23
10096.0,26
35320.0,6
57798.0,1
10487.0,19
60404.0,5
10109.0,26
10459.0,17
53842.0,2
10413.0,16
57922.0,2
57934.0,10
1991.0,65
36824.0,4
10486.0,16
39806.0,5
38927.0,2
55064.0,4
40944.0,6
20558.0,2
36042.0,4
10267.0,16
34680.0,5
10404.0,26
10202.0,16
57624.0,3
57632.0,3
7780.0,48
57462.0,14
40023.0,4
56336.0,5
47714.0,13
3140.0,22
18032.0,2
10474.0,18
10076.0,14
10032.0,33
38732.0,10
34993.0,1
10454.0,18
10482.0,15
10112.0,67
10199.0,16
43536.0,5
43794.0,5
38416.0,7
6180.0,16
44554.0,5
35136.0,8
40098.0,4
42922.0,2
40126.0,8
10063.0,16
28673.0,3
57450.0,2
7741.0,68
18348.0,2
10175.0,17
15126.0,2
15132.0,2
47444.0,2
10294.0,17
35428.0,2
23912.0,2
25174.0,5
47446.0,3
16052.0,19
51678.0,3
38890.0,14
42816.0,3
38164.0,7
10336.0,17
10320.0,18
9560.0,31
8709.0,12
57240.0,4
5427.0,17
10111.0,21
20684.0,1
38419.0,4
51030.0,6
38590.0,3
15596.0,7
10490.0,16
10495.0,15
10383.0,16
3714.0,20
3150.0,7
10406.0,16
57984.0,8
57996.0,3
51816.0,4
40250.0,6
10286.0,17
10391.0,17
9588.0,25
8851.0,23
32877.0,2
38876.0,9
12245.0,7
21232.0,7
42574.0,2
59202.0,5
59204.0,3
38801.0,4
16058.0,2
10484.0,19
2466.0,6
38027.0,5
41712.0,2
40390.0,4
10154.0,16
61392.0,1
6096.0,21
63030.0,5
10102.0,16
10007.0,33
5059.0,27
33872.0,14
128.0,2
21668.0,1
16026.0,12
10121.0,16
35402.0,3
60557.0,1
44808.0,11
42200.0,2
33770.0,6
57662.0,5
10169.0,14
38670.0,7
37154.0,9
38673.0,8
10248.0,16
60148.0,5
45681.0,3
38557.0,4
58704.0,6
3346.0,7
38770.0,7
10288.0,16
36368.0,12
36356.0,5
46748.0,2
10498.0,19
38286.0,6
33878.0,4
10282.0,19
10058.0,20
10497.0,14
10340.0,18
10476.0,20
40166.0,4
55660.0,6
10357.0,18
57252.0,9
10163.0,19
48696.0,2
48694.0,9
12620.0,1
9664.0,26
49994.0,3
32323.0,1
59082.0,9
59092.0,5
10100.0,31
39181.0,2
49098.0,3
5775.0,18
60874.0,9
20097.0,7
17877.0,7
9094.0,39
10113.0,19
18561.0,1
38825.0,2
25090.0,3
53762.0,3
10083.0,19
9701.0,23
38013.0,2
40078.0,6
10420.0,17
8059.0,33
54836.0,3
38776.0,9
43350.0,4
3313.0,42
39652.0,3
38618.0,6
38983.0,2
13047.0,2
28506.0,2
60326.0,7
10292.0,16
62728.0,14
37511.0,2
10074.0,24
10110.0,12
50606.0,3
12260.0,7
8403.0,23
37262.0,9
36540.0,7
38079.0,3
16828.0,4
10409.0,18
63224.0,2
63218.0,2
63230.0,4
12774.0,4
38888.0,8
10455.0,16
38831.0,2
34524.0,5
10244.0,20
2209.0,9
42468.0,7
42482.0,4
41943.0,3
10095.0,22
6046.0,18
41387.0,3
40255.0,6
55701.0,1
47683.0,8
41786.0,3
41818.0,8
39813.0,2
10467.0,17
33136.0,7
38016.0,6
49294.0,11
34496.0,2
27776.0,1
55340.0,4
59564.0,5
59574.0,3
46249.0,1
41240.0,8
42464.0,6
5712.0,15
38663.0,4
10197.0,19
13048.0,2
54432.0,7
37223.0,2
50634.0,3
38425.0,3
10362.0,17
10103.0,14
20012.0,13
10290.0,16
53222.0,9
38961.0,2
47006.0,7
6175.0,21
10377.0,17
3139.0,8
13044.0,2
5848.0,26
9109.0,39
43050.0,5
8815.0,35
10376.0,16
5597.0,40
10170.0,16
15622.0,2
9295.0,38
10489.0,14
58278.0,6
58545.0,2
38563.0,8
1102.0,11
48910.0,2
59828.0,2
9305.0,49
10381.0,20
38741.0,2
60042.0,9
38996.0,6
49116.0,13
9302.0,42
1312.0,1
38319.0,4
12325.0,28
10472.0,17
10425.0,24
2799.0,6
10427.0,17
10407.0,20
42577.0,2
10323.0,23
44562.0,6
18182.0,21
38056.0,5
38361.0,2
10318.0,19
32918.0,2
5784.0,17
54122.0,3
60862.0,6
10193.0,17
10104.0,17
38405.0,8
57607.0,1
14332.0,2
20039.0,5
38731.0,3
41223.0,2
41984.0,6
10350.0,19
56712.0,2
43606.0,2
44648.0,2
59330.0,9
33659.0,10
27536.0,3
10426.0,17
39329.0,2
43336.0,3
56412.0,5
56398.0,7
8568.0,10
10483.0,15
38615.0,2
39988.0,9
10471.0,17
38221.0,5
10422.0,16
50620.0,4
48136.0,4
1435.0,4
38469.0,2
33578.0,7
48982.0,3
48990.0,12
49214.0,4
25498.0,3
34708.0,7
10304.0,16
1235.0,89
40207.0,2
13046.0,2
44146.0,3
57592.0,7
9399.0,31
60736.0,5
3857.0,15
42418.0,5
9384.0,20
38661.0,2
38703.0,2
58920.0,2
10317.0,14
10352.0,21
1199.0,4
9310.0,59
43362.0,1
10408.0,16
9390.0,35
38475.0,3
1214.0,4
6827.0,16
46964.0,4
29998.0,1
10188.0,17
10479.0,19
8163.0,24
2199.0,4
1217.0,2
47204.0,7
40852.0,7
18005.0,16
46638.0,4
46468.0,11
60616.0,7
38691.0,3
65001.0,32
39297.0,3
42406.0,14
56840.0,7
59174.0,7
38697.0,5
38033.0,2
6048.0,20
6130.0,25
47408.0,3
29964.0,7
38626.0,6
38431.0,3
9127.0,24
6602.0,17
44724.0,4
36060.0,3
13043.0,2
38133.0,3
38730.0,10
34797.0,1
8589.0,15
40960.0,6
40976.0,9
40956.0,24
44529.0,1
22822.0,2
885.0,4
41128.0,11
57390.0,2
38263.0,2
58466.0,3
25156.0,4
38813.0,3
3558.0,45
13039.0,2
12406.0,17
19800.0,3
10215.0,16
3848.0,16
10327.0,19
39953.0,1
49486.0,2
4780.0,39
36310.0,3
10368.0,16
41796.0,7
61858.0,1
40146.0,7
50640.0,4
12427.0,6
38702.0,2
20574.0,1
1450.0,10
38705.0,3
49228.0,6
49254.0,7
32096.0,1
10388.0,21
10319.0,16
42726.0,5
42698.0,4
36151.0,1
42736.0,6
707.0,4
40850.0,8
15021.0,7
47320.0,9
22458.0,7
40249.0,2
7192.0,20
8854.0,28
59544.0,4
37553.0,3
34476.0,2
36242.0,4
40061.0,4
60802.0,9
9377.0,21
10493.0,16
36245.0,8
57854.0,8
59820.0,6
37587.0,2
51585.0,1
60021.0,17
5893.0,17
7152.0,16
53790.0,6
10453.0,19
38913.0,3
13040.0,4
54631.0,7
38715.0,3
51774.0,2
57068.0,3
13041.0,2
38050.0,11
33811.0,1
33019.0,1
26725.0,1
62087.0,1
59021.0,1
23041.0,7
38021.0,4
10334.0,18
2598.0,13
23814.0,1
7743.0,18
14441.0,1
65357.0,3
49929.0,13
10363.0,16
38778.0,3
5625.0,24
47180.0,4
44416.0,3
63552.0,2
21576.0,1
9668.0,26
10394.0,18
13042.0,4
10481.0,17
58832.0,2
6047.0,21
26337.0,2
48232.0,1
51097.0,1
49960.0,3
38817.0,2
3116.0,10
10429.0,22
39070.0,7
10465.0,16
38315.0,2
38647.0,3
57594.0,8
57580.0,4
10416.0,16
1010.0,15
1088.0,9
13393.0,1
32763.0,2
9208.0,32
25082.0,20
38857.0,2
10418.0,14
7021.0,40
50752.0,8
60080.0,10
44334.0,7
37376.0,3
36210.0,10
41949.0,2
33236.0,6
5592.0,29
38641.0,3
38901.0,3
5381.0,24
44948.0,9
18225.0,6
48074.0,7
19244.0,2
35529.0,1
45694.0,4
45708.0,4
45696.0,3
38979.0,2
40285.0,2
24109.0,1
47200.0,9
42086.0,5
42094.0,4
16479.0,2
52540.0,13
12276.0,13
48001.0,23
10335.0,16
55574.0,5
55594.0,5
41889.0,2
44014.0,4
38815.0,2
49167.0,7
12010.0,2
47084.0,2
3136.0,4
8385.0,32
54824.0,4
54814.0,7
38923.0,2
37004.0,6
50256.0,6
1221.0,90
38621.0,3
45238.0,3
45252.0,5
38250.0,7
34565.0,1
38755.0,3
9045.0,26
8280.0,640
43040.0,2
46920.0,7
47834.0,4
49720.0,3
47400.0,5
48316.0,4
10078.0,26
15503.0,9
42373.0,3
38917.0,3
10301.0,16
5247.0,26
48203.0,2
49332.0,4
49344.0,13
10253.0,17
38969.0,3
59116.0,5
1056.0,2
38320.0,5
44776.0,5
51220.0,3
38168.0,3
56479.0,3
1068.0,6
38941.0,6
1065.0,2
1064.0,2
49450.0,2
50368.0,1
60980.0,6
36040.0,8
59158.0,9
32777.0,2
33611.0,1
38399.0,2
17703.0,7
52428.0,5
38947.0,2
50734.0,6
50736.0,7
48976.0,6
8019.0,34
3329.0,2
57630.0,2
45454.0,6
38982.0,5
34134.0,6
3501.0,27
38554.0,10
22141.0,1
17003.0,6
41417.0,2
41001.0,2
8168.0,29
3070.0,8
12188.0,15
38833.0,2
26143.0,1
37646.0,4
60790.0,8
8879.0,21
33882.0,7
26775.0,1
23847.0,4
23483.0,1
49246.0,10
37636.0,7
13370.0,7
41428.0,5
41489.0,3
34858.0,6
38151.0,2
46291.0,1
50872.0,5
38619.0,3
34162.0,3
40321.0,3
6414.0,20
34928.0,8
56680.0,7
28723.0,1
48553.0,1
5870.0,24
38926.0,10
39536.0,12
38540.0,10
38556.0,7
16032.0,7
33195.0,1
33185.0,1
41135.0,2
13804.0,3
24771.0,3
43391.0,4
52760.0,9
9021.0,52
8136.0,29
45331.0,1
18443.0,23
43806.0,4
43796.0,4
38625.0,3
6696.0,21
17803.0,9
54028.0,7
3014.0,11
37409.0,3
24827.0,3
38349.0,2
36798.0,4
41162.0,7
41176.0,6
50492.0,12
58967.0,1
47951.0,3
4403.0,18
17821.0,1
47457.0,1
54510.0,5
4112.0,20
38209.0,3
54366.0,11
38185.0,3
48630.0,4
48620.0,12
57404.0,9
13037.0,2
46658.0,9
7603.0,18
36842.0,6
41812.0,4
13038.0,4
38651.0,2
38174.0,6
4693.0,43
15699.0,1
190.0,6
54514.0,5
38337.0,3
18058.0,5
51850.0,5
55438.0,3
38787.0,2
8558.0,17
54336.0,5
53480.0,13
50096.0,5
59470.0,4
33790.0,4
43407.0,1
46792.0,3
1437.0,4
16074.0,6
38063.0,3
38963.0,2
38613.0,2
34306.0,2
34302.0,5
40950.0,6
38067.0,3
50400.0,4
50394.0,3
38765.0,2
38976.0,4
47368.0,7
47336.0,3
37354.0,7
9311.0,38
22648.0,1
23388.0,11
24984.0,5
57051.0,4
9081.0,37
44918.0,4
38289.0,5
44850.0,5
38965.0,5
38145.0,2
44640.0,4
12374.0,15
13034.0,3
38899.0,3
42457.0,1
48260.0,7
63300.0,1
56516.0,7
3418.0,2
5881.0,25
39775.0,3
38025.0,3
56088.0,9
34718.0,2
55043.0,1
44080.0,3
5345.0,14
17450.0,9
55866.0,7
49256.0,4
54553.0,7
38753.0,2
52932.0,4
12582.0,10
32944.0,11
37793.0,2
41341.0,2
38535.0,4
60384.0,4
2054.0,10
46344.0,8
49290.0,4
517.0,2
9199.0,45
13035.0,2
16072.0,4
44522.0,3
50884.0,3
13033.0,2
6051.0,30
37119.0,2
42608.0,5
38213.0,2
34920.0,7
13029.0,4
44990.0,4
45004.0,9
8028.0,36
12537.0,5
12182.0,24
13036.0,4
38413.0,2
41500.0,6
47620.0,3
44725.0,1
39710.0,6
12261.0,12
38984.0,9
37028.0,8
48418.0,5
37851.0,2
46296.0,9
5276.0,40
16104.0,5
37697.0,2
14552.0,2
50676.0,2
3132.0,10
51606.0,6
38249.0,2
49372.0,3
49382.0,5
65314.0,5
56096.0,3
37494.0,8
37504.0,2
59226.0,4
32226.0,2
55228.0,7
38635.0,2
20023.0,2
46884.0,4
37296.0,2
5242.0,30
5218.0,21
9578.0,22
34225.0,7
45246.0,6
21241.0,2
38725.0,2
59524.0,8
40152.0,7
12320.0,18
47020.0,9
47026.0,1
33626.0,4
33644.0,7
38109.0,3
37742.0,2
38751.0,2
13030.0,3
35866.0,9
38743.0,3
1006.0,6
41468.0,17
41478.0,6
64153.0,1
8319.0,26
23687.0,1
25292.0,11
54832.0,2
54848.0,2
53474.0,2
35989.0,1
8855.0,31
43842.0,2
52284.0,5
46790.0,4
46782.0,1
37804.0,5
37663.0,1
45268.0,4
38207.0,2
36412.0,3
38820.0,4
60032.0,7
60048.0,8
38843.0,5
38578.0,7
50562.0,7
8036.0,30
44408.0,4
40547.0,2
5879.0,21
44286.0,6
60968.0,7
60982.0,2
38570.0,5
5717.0,19
47393.0,1
5638.0,19
35472.0,6
35482.0,3
35492.0,4
17752.0,2
29999.0,5
60578.0,6
12900.0,7
38999.0,5
38149.0,5
38849.0,4
38839.0,2
38547.0,2
3131.0,6
33650.0,7
2383.0,5
35904.0,5
13031.0,2
38137.0,2
55180.0,5
15323.0,7
7782.0,21
25072.0,9
37350.0,2
13032.0,4
59532.0,6
58052.0,3
58066.0,4
1181.0,91
37605.0,2
46584.0,9
50890.0,4
16976.0,3
50896.0,4
6078.0,16
57785.0,6
51098.0,3
60440.0,5
60424.0,2
39222.0,7
48790.0,11
55603.0,1
37786.0,8
38407.0,51
33268.0,7
33266.0,5
782.0,4
38073.0,4
50994.0,10
64352.0,4
49802.0,10
60152.0,7
36916.0,5
37546.0,4
36614.0,4
6948.0,17
8869.0,30
38769.0,3
45700.0,1
46734.0,4
52164.0,3
38964.0,6
46490.0,5
59334.0,5
59652.0,7
38970.0,8
5695.0,15
33356.0,4
38226.0,12
43798.0,6
12158.0,6
41577.0,2
41554.0,5
39931.0,2
9268.0,23
57212.0,5
38677.0,5
56104.0,3
56116.0,4
16037.0,6
38683.0,2
38724.0,4
3113.0,14
38819.0,3
59358.0,10
38483.0,3
57958.0,3
43802.0,6
36274.0,8
38384.0,4
51238.0,3
62352.0,2
5704.0,18
63623.0,1
37014.0,4
37024.0,8
8243.0,23
32807.0,4
38537.0,2
48902.0,4
49092.0,1
49106.0,5
22294.0,3
13025.0,9
55948.0,3
9839.0,22
3631.0,16
38737.0,2
9814.0,24
60426.0,5
9671.0,21
9818.0,15
22111.0,12
34798.0,6
38689.0,3
9666.0,28
22070.0,1
40785.0,1
9789.0,19
9622.0,28
9758.0,23
52596.0,9
23084.0,6
9961.0,22
25451.0,4
9264.0,24
9565.0,31
8058.0,61
9517.0,21
41106.0,5
9780.0,21
9620.0,24
9646.0,23
28111.0,1
22568.0,1
51008.0,2
60758.0,2
45836.0,9
38197.0,3
5664.0,18
39719.0,2
19988.0,8
27093.0,2
56562.0,4
56570.0,3
37564.0,8
56572.0,3
9858.0,23
9740.0,21
48060.0,2
9843.0,18
8971.0,10
45678.0,6
45706.0,5
9786.0,22
45328.0,4
9557.0,23
45394.0,4
26607.0,8
45436.0,1
48178.0,3
9576.0,20
45188.0,5
45192.0,4
45198.0,6
45208.0,3
45226.0,10
45254.0,4
45272.0,6
45278.0,7
45282.0,3
98.0,10
45320.0,4
9634.0,23
57222.0,10
45028.0,5
45046.0,5
45042.0,7
45056.0,8
45076.0,11
45070.0,4
45104.0,4
45136.0,12
45146.0,4
44812.0,2
44820.0,7
44832.0,4
44714.0,4
5172.0,52
44860.0,6
9604.0,20
44880.0,3
44884.0,1
44922.0,7
44936.0,6
44952.0,5
51396.0,4
44976.0,4
9572.0,23
44646.0,4
9847.0,23
5636.0,23
4847.0,38
44680.0,8
44696.0,5
59738.0,4
59730.0,6
59762.0,5
44744.0,7
44748.0,10
25909.0,1
44774.0,6
44770.0,6
2553.0,11
19152.0,2
44482.0,5
44490.0,7
9809.0,23
44524.0,2
44540.0,4
44546.0,4
9691.0,18
44600.0,3
44638.0,7
44308.0,7
9552.0,19
39166.0,5
44330.0,12
44358.0,4
44346.0,9
9536.0,19
44362.0,5
44384.0,3
44388.0,5
8315.0,28
44406.0,18
44414.0,5
43128.0,5
44428.0,2
9611.0,18
9812.0,23
9974.0,17
51256.0,5
1819.0,3
44272.0,6
9632.0,21
37788.0,3
9746.0,20
6119.0,19
60018.0,20
51888.0,5
65268.0,1
61638.0,1
53720.0,6
42092.0,6
9871.0,21
60554.0,4
43528.0,8
3086.0,14
9806.0,18
3669.0,19
9734.0,28
13020.0,7
9674.0,26
4532.0,43
45160.0,4
499.0,2
22810.0,2
9846.0,20
9880.0,24
64938.0,4
41790.0,7
54194.0,3
9848.0,22
58884.0,4
34652.0,11
64738.0,13
26484.0,2
29936.0,2
29940.0,2
41353.0,3
9516.0,23
55500.0,4
40890.0,8
40916.0,5
9890.0,20
9648.0,13
9979.0,16
41053.0,1
47010.0,6
47034.0,3
40755.0,1
20101.0,15
9657.0,24
9970.0,18
3120.0,21
9803.0,29
9828.0,25
38041.0,4
5818.0,16
38162.0,8
38797.0,3
41116.0,7
41122.0,3
3461.0,2
9766.0,23
9521.0,23
20024.0,10
9621.0,20
9534.0,29
9920.0,21
8606.0,19
25747.0,2
9964.0,23
55054.0,6
9957.0,21
9614.0,19
3798.0,24
43221.0,12
9629.0,35
9263.0,21
6514.0,22
36130.0,4
36114.0,5
6176.0,18
9796.0,24
57549.0,1
23266.0,1
44488.0,6
9729.0,23
44496.0,2
9743.0,33
64597.0,1
49452.0,14
40252.0,10
9731.0,24
18152.0,2
14440.0,23
5637.0,25
9677.0,29
45088.0,3
9735.0,21
38285.0,3
55154.0,5
3181.0,4
9815.0,21
56289.0,1
9772.0,21
9989.0,21
407.0,2
38411.0,4
33736.0,4
57506.0,4
3776.0,18
947.0,4
38821.0,2
39865.0,2
6118.0,20
5770.0,20
3555.0,25
46416.0,5
60144.0,5
9531.0,29
9760.0,16
51082.0,7
41487.0,3
633.0,2
9959.0,13
54218.0,3
9727.0,17
1143.0,97
9915.0,21
9859.0,23
38459.0,2
12180.0,6
15084.0,5
25089.0,4
9116.0,30
9995.0,22
9787.0,13
57920.0,2
38493.0,2
9685.0,22
2281.0,50
42230.0,4
33508.0,4
9525.0,21
9968.0,21
9778.0,23
38423.0,2
9605.0,19
3007.0,8
60728.0,1
9976.0,21
785.0,2
9958.0,24
809.0,4
28527.0,1
56340.0,8
9962.0,23
41874.0,3
9726.0,22
12460.0,11
887.0,4
38166.0,4
9609.0,24
9559.0,33
9598.0,24
57284.0,5
9567.0,23
9965.0,18
9543.0,29
3890.0,19
9850.0,28
9811.0,23
9575.0,23
42248.0,8
57502.0,11
41344.0,4
9586.0,26
51848.0,4
45222.0,6
9645.0,21
9641.0,23
5611.0,20
40406.0,2
51284.0,8
50546.0,7
9732.0,12
46084.0,9
38723.0,2
13942.0,1
4077.0,15
37594.0,2
9980.0,28
9569.0,21
38944.0,3
406.0,2
9682.0,30
41399.0,6
3730.0,16
6789.0,92
46006.0,2
9601.0,85
9932.0,23
60061.0,4
8642.0,10
60158.0,6
40732.0,4
9887.0,21
9963.0,23
38789.0,3
60041.0,4
9954.0,23
48800.0,6
18053.0,9
9913.0,23
9713.0,29
9593.0,21
6016.0,16
1018.0,2
3888.0,15
9893.0,21
9826.0,20
8152.0,37
35676.0,3
9570.0,30
46092.0,3
46102.0,8
6020.0,26
48229.0,8
29594.0,1
9874.0,20
32939.0,1
9795.0,23
9555.0,24
9773.0,30
55210.0,3
9837.0,23
1157.0,57
61864.0,2
9903.0,21
32101.0,4
20368.0,6
20354.0,2
9967.0,23
38160.0,2
14374.0,2
14384.0,2
37026.0,8
46690.0,9
17570.0,2
17584.0,2
9764.0,24
3796.0,17
38417.0,2
38189.0,2
9855.0,22
55372.0,3
18978.0,4
9679.0,23
9921.0,20
18994.0,2
9730.0,21
9564.0,37
65322.0,2
28524.0,4
9509.0,21
36562.0,8
44795.0,1
9545.0,28
35312.0,5
9503.0,21
56492.0,8
56488.0,5
38595.0,3
9741.0,30
9971.0,19
57426.0,8
47798.0,6
3569.0,25
44676.0,8
56010.0,8
9602.0,19
56012.0,6
53656.0,2
9936.0,21
9694.0,24
3886.0,15
53670.0,1
9688.0,22
38575.0,2
5750.0,23
9561.0,24
38667.0,2
7110.0,21
38967.0,2
51402.0,11
5119.0,32
9751.0,21
9808.0,21
38454.0,4
9571.0,30
9744.0,16
51325.0,1
6423.0,16
9558.0,26
9949.0,22
9722.0,21
9636.0,24
45677.0,13
61572.0,1
257.0,2
255.0,2
256.0,4
43492.0,1
9856.0,19
9953.0,30
9948.0,19
9699.0,22
1152.0,2
9556.0,20
40903.0,2
40483.0,2
37328.0,9
19527.0,12
9526.0,22
9524.0,22
38065.0,2
9541.0,16
3884.0,17
1106.0,4
21080.0,9
33732.0,5
12268.0,10
3695.0,16
53370.0,7
3605.0,18
42366.0,7
9926.0,31
9515.0,21
9547.0,19
38607.0,3
9875.0,24
39227.0,2
9955.0,35
57982.0,6
57168.0,3
35138.0,7
37630.0,7
9537.0,22
9720.0,22
9606.0,40
38451.0,2
3883.0,21
35484.0,3
9825.0,20
9670.0,22
43586.0,3
9705.0,21
9613.0,24
60086.0,9
16081.0,6
3530.0,27
50809.0,1
9719.0,11
9917.0,18
5605.0,30
5608.0,28
42210.0,9
3067.0,14
47260.0,2
39403.0,2
9630.0,23
9864.0,20
9538.0,19
43922.0,4
3882.0,13
38604.0,9
